user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID2752,37,female,local,low,long-term,yes,9704,113344,2,low,single,1,2112144,stock,high,30,high,T10890,2017,9,0.7405454034426644
ID2752,37,female,local,low,long-term,yes,9704,113344,2,low,single,1,2112144,stock,high,5,high,T10891,2017,8,0.2703305990900949
ID2752,37,female,local,low,long-term,yes,9704,113344,2,low,single,1,2112144,etf,low,10,low,T10892,2019,8,0.7674985700256908
ID2752,37,female,local,low,long-term,yes,9704,113344,2,low,single,1,2112144,bond,low,1,low,T10893,2015,8,0.9162838455650539
ID2752,37,female,local,low,long-term,yes,9704,113344,2,low,single,1,2112144,bond,low,10,low,T10894,2017,2,0.5391786744356545
ID2754,41,female,local,medium,sporadic,no,11088,96623,5,high,married,0,3021540,etf,high,5,high,T10895,2017,12,0.051812480981005216
ID2754,41,female,local,medium,sporadic,no,11088,96623,5,high,married,0,3021540,bond,high,20,high,T10896,2018,3,0.6764155012944251
ID2755,28,female,local,high,new,no,6742,78008,2,low,single,4,783188,bond,low,20,low,T10897,2016,8,0.04255079665735062
ID2755,28,female,local,high,new,no,6742,78008,2,low,single,4,783188,etf,high,5,high,T10898,2015,5,0.8604095366105797
ID2755,28,female,local,high,new,no,6742,78008,2,low,single,4,783188,etf,low,1,low,T10899,2017,8,0.5612715536739188
ID2755,28,female,local,high,new,no,6742,78008,2,low,single,4,783188,etf,medium,30,medium,T10900,2016,7,0.5136476829438194
ID2756,41,male,foreign,low,sporadic,no,10994,101478,1,high,married,0,4672720,bond,medium,30,medium,T10901,2018,12,0.20050801925512868
ID2756,41,male,foreign,low,sporadic,no,10994,101478,1,high,married,0,4672720,etf,medium,5,medium,T10902,2016,12,0.26758967094151304
ID2757,44,female,local,low,new,no,11943,112058,3,high,married,0,4773305,etf,low,10,low,T10903,2016,3,0.5725312349128485
ID2757,44,female,local,low,new,no,11943,112058,3,high,married,0,4773305,stock,low,30,low,T10904,2017,9,0.876293070227157
ID2757,44,female,local,low,new,no,11943,112058,3,high,married,0,4773305,etf,low,10,low,T10905,2018,2,0.5234066547720876
ID2757,44,female,local,low,new,no,11943,112058,3,high,married,0,4773305,etf,medium,5,medium,T10906,2018,10,0.8763345453615311
ID2757,44,female,local,low,new,no,11943,112058,3,high,married,0,4773305,etf,medium,1,medium,T10907,2016,12,0.6690656833523307
ID2758,50,male,local,low,sporadic,no,14747,174176,0,high,married,0,1764679,bond,high,1,high,T10908,2018,5,0.6479474208396577
ID2758,50,male,local,low,sporadic,no,14747,174176,0,high,married,0,1764679,etf,high,1,high,T10909,2019,3,0.1816053859919859
ID2758,50,male,local,low,sporadic,no,14747,174176,0,high,married,0,1764679,bond,low,5,low,T10910,2017,6,0.562584029489027
ID2759,35,male,local,low,sporadic,no,8348,46976,2,low,single,0,681086,etf,low,5,low,T10911,2019,10,0.9201875260206221
ID2759,35,male,local,low,sporadic,no,8348,46976,2,low,single,0,681086,stock,high,10,high,T10912,2015,6,0.871828471336738
ID2760,44,female,local,high,new,no,11789,121214,0,high,married,0,4376026,etf,low,1,low,T10913,2019,2,0.6685682809047685
ID2760,44,female,local,high,new,no,11789,121214,0,high,married,0,4376026,stock,low,30,low,T10914,2017,2,0.8610044764828435
ID2760,44,female,local,high,new,no,11789,121214,0,high,married,0,4376026,etf,high,5,high,T10915,2017,3,0.19139939368378883
ID2760,44,female,local,high,new,no,11789,121214,0,high,married,0,4376026,etf,high,30,high,T10916,2019,3,0.5207664513746789
ID2760,44,female,local,high,new,no,11789,121214,0,high,married,0,4376026,etf,low,1,low,T10917,2019,7,0.712379040619491
ID2762,52,female,local,low,new,yes,15715,208246,1,high,single,1,365893,etf,low,10,low,T10918,2017,5,0.2997329681196887
ID2762,52,female,local,low,new,yes,15715,208246,1,high,single,1,365893,etf,low,10,low,T10919,2018,11,0.7902898174929264
ID2762,52,female,local,low,new,yes,15715,208246,1,high,single,1,365893,etf,medium,10,medium,T10920,2018,2,0.5214146080199984
ID2763,28,female,local,high,new,no,6251,51621,0,low,single,5,95711,etf,high,20,high,T10921,2018,11,0.867964836481405
ID2763,28,female,local,high,new,no,6251,51621,0,low,single,5,95711,etf,high,5,high,T10922,2017,8,0.5898286328105722
ID2763,28,female,local,high,new,no,6251,51621,0,low,single,5,95711,stock,low,10,low,T10923,2018,11,0.5073441826943629
ID2764,48,female,local,low,new,no,13497,123252,2,high,married,0,4080348,etf,high,10,high,T10924,2018,4,0.8011294521276533
ID2764,48,female,local,low,new,no,13497,123252,2,high,married,0,4080348,bond,low,30,low,T10925,2015,2,0.5597142566921175
ID2764,48,female,local,low,new,no,13497,123252,2,high,married,0,4080348,etf,medium,1,medium,T10926,2016,8,0.09820623908033721
ID2764,48,female,local,low,new,no,13497,123252,2,high,married,0,4080348,stock,high,1,high,T10927,2018,5,0.7266594074784098
ID2764,48,female,local,low,new,no,13497,123252,2,high,married,0,4080348,etf,high,10,high,T10928,2017,8,0.7047162986656813
ID2764,48,female,local,low,new,no,13497,123252,2,high,married,0,4080348,bond,medium,20,medium,T10929,2018,8,0.7788434576676209
ID2765,43,female,local,low,new,yes,11473,28483,0,high,single,0,1869032,etf,low,10,low,T10930,2018,12,0.5672252009473642
ID2765,43,female,local,low,new,yes,11473,28483,0,high,single,0,1869032,etf,low,1,low,T10931,2016,8,0.6110767929558341
ID2765,43,female,local,low,new,yes,11473,28483,0,high,single,0,1869032,etf,high,20,high,T10932,2015,9,0.7968322101148935
ID2766,32,female,local,low,new,no,6660,74907,0,low,divorced,3,118800,bond,medium,1,medium,T10933,2019,12,0.0
ID2767,21,male,local,low,new,no,3186,34509,3,low,single,1,0,stock,high,20,high,T10934,2019,2,0.0
ID2767,21,male,local,low,new,no,3186,34509,3,low,single,1,0,etf,low,1,low,T10935,2018,9,0.6679118189085603
ID2768,35,male,local,medium,new,yes,8961,92959,1,low,married,0,1565508,etf,low,20,low,T10936,2018,9,0.5677159758959898
ID2768,35,male,local,medium,new,yes,8961,92959,1,low,married,0,1565508,etf,high,30,high,T10937,2015,3,0.6418146478651412
ID2768,35,male,local,medium,new,yes,8961,92959,1,low,married,0,1565508,etf,low,5,low,T10938,2018,8,0.855887836130657
ID2769,45,female,local,medium,new,no,12307,37126,0,high,married,0,2859408,etf,medium,10,medium,T10939,2016,11,0.6140689890217771
ID2769,45,female,local,medium,new,no,12307,37126,0,high,married,0,2859408,etf,medium,30,medium,T10940,2018,3,0.8877894409614555
ID2769,45,female,local,medium,new,no,12307,37126,0,high,married,0,2859408,etf,low,30,low,T10941,2016,3,0.2305578608805971
ID2769,45,female,local,medium,new,no,12307,37126,0,high,married,0,2859408,etf,low,30,low,T10942,2015,9,0.6039625609369123
ID2770,46,male,foreign,high,new,no,13085,142173,2,high,married,0,6650125,stock,high,20,high,T10943,2018,9,0.5714015034392356
ID2770,46,male,foreign,high,new,no,13085,142173,2,high,married,0,6650125,etf,medium,5,medium,T10944,2018,9,0.10427279101230053
ID2770,46,male,foreign,high,new,no,13085,142173,2,high,married,0,6650125,etf,high,10,high,T10945,2015,1,0.8164848789117247
ID2771,51,male,local,high,sporadic,no,14717,194776,0,high,single,0,8504940,bond,medium,1,medium,T10946,2015,8,0.6954777733593148
ID2771,51,male,local,high,sporadic,no,14717,194776,0,high,single,0,8504940,etf,low,5,low,T10947,2019,12,0.14267575693709672
ID2771,51,male,local,high,sporadic,no,14717,194776,0,high,single,0,8504940,etf,high,5,high,T10948,2016,4,0.7056620595387979
ID2771,51,male,local,high,sporadic,no,14717,194776,0,high,single,0,8504940,etf,high,30,high,T10949,2018,8,0.9499267264151849
ID2772,52,male,foreign,medium,new,no,16130,245061,0,high,married,0,3058739,etf,high,10,high,T10950,2018,1,0.6360095317837445
ID2772,52,male,foreign,medium,new,no,16130,245061,0,high,married,0,3058739,bond,low,10,low,T10951,2019,9,0.8328536904918189
ID2772,52,male,foreign,medium,new,no,16130,245061,0,high,married,0,3058739,etf,high,1,high,T10952,2017,2,0.2953886611515686
ID2772,52,male,foreign,medium,new,no,16130,245061,0,high,married,0,3058739,etf,high,1,high,T10953,2019,7,0.7054907218239181
ID2772,52,male,foreign,medium,new,no,16130,245061,0,high,married,0,3058739,bond,low,10,low,T10954,2018,8,0.29262310246866513
ID2772,52,male,foreign,medium,new,no,16130,245061,0,high,married,0,3058739,etf,high,5,high,T10955,2018,2,0.09941434445747438
ID2773,42,male,local,low,new,no,11251,63630,2,high,married,1,2915367,etf,medium,5,medium,T10956,2017,8,0.8255058322664092
ID2773,42,male,local,low,new,no,11251,63630,2,high,married,1,2915367,etf,high,10,high,T10957,2019,5,0.24132779440875685
ID2773,42,male,local,low,new,no,11251,63630,2,high,married,1,2915367,etf,low,10,low,T10958,2017,2,0.8069110186601045
ID2773,42,male,local,low,new,no,11251,63630,2,high,married,1,2915367,etf,medium,5,medium,T10959,2017,2,0.9411973633137102
ID2774,43,female,local,low,long-term,no,11099,110255,2,high,married,0,452760,etf,low,1,low,T10960,2018,5,0.0
ID2774,43,female,local,low,long-term,no,11099,110255,2,high,married,0,452760,etf,high,1,high,T10961,2018,3,0.0
ID2774,43,female,local,low,long-term,no,11099,110255,2,high,married,0,452760,etf,high,1,high,T10962,2018,5,0.5284601582258599
ID2774,43,female,local,low,long-term,no,11099,110255,2,high,married,0,452760,etf,medium,1,medium,T10963,2015,8,0.6921715396566185
ID2775,54,female,local,low,new,no,16675,80096,1,high,married,0,419958,etf,low,10,low,T10964,2019,2,0.5365595368734175
ID2775,54,female,local,low,new,no,16675,80096,1,high,married,0,419958,etf,high,5,high,T10965,2017,3,0.7869196608105127
ID2775,54,female,local,low,new,no,16675,80096,1,high,married,0,419958,bond,low,30,low,T10966,2019,2,0.9087937671984473
ID2776,41,male,local,low,new,no,11229,134444,0,high,married,0,2632020,bond,low,1,low,T10967,2015,9,0.5146515733924237
ID2776,41,male,local,low,new,no,11229,134444,0,high,married,0,2632020,stock,high,20,high,T10968,2018,10,0.7349717456858494
ID2776,41,male,local,low,new,no,11229,134444,0,high,married,0,2632020,etf,high,5,high,T10969,2018,6,0.754558971241956
ID2777,49,female,local,low,long-term,no,12916,116774,0,high,married,0,1633744,etf,high,10,high,T10970,2017,8,0.7282142922776274
ID2778,43,female,local,medium,long-term,no,11434,113845,4,high,married,0,2857580,etf,high,1,high,T10971,2018,8,0.8633282654767709
ID2778,43,female,local,medium,long-term,no,11434,113845,4,high,married,0,2857580,bond,medium,30,medium,T10972,2016,8,0.06932336294566904
ID2778,43,female,local,medium,long-term,no,11434,113845,4,high,married,0,2857580,bond,high,20,high,T10973,2017,12,0.0854518826351256
ID2778,43,female,local,medium,long-term,no,11434,113845,4,high,married,0,2857580,bond,high,10,high,T10974,2018,9,0.2800127357965254
ID2778,43,female,local,medium,long-term,no,11434,113845,4,high,married,0,2857580,etf,high,30,high,T10975,2017,2,0.27999333515350644
ID2778,43,female,local,medium,long-term,no,11434,113845,4,high,married,0,2857580,etf,high,1,high,T10976,2017,8,1.0
ID2779,43,female,local,low,new,no,11466,122111,0,high,divorced,1,899646,etf,low,5,low,T10977,2017,9,0.020011827682928085
ID2779,43,female,local,low,new,no,11466,122111,0,high,divorced,1,899646,etf,low,10,low,T10978,2018,8,0.931831879657145
ID2779,43,female,local,low,new,no,11466,122111,0,high,divorced,1,899646,bond,low,10,low,T10979,2016,2,0.7514223824769137
ID2779,43,female,local,low,new,no,11466,122111,0,high,divorced,1,899646,bond,low,10,low,T10980,2017,3,0.983008088779967
ID2780,58,female,local,low,new,yes,17278,228099,0,high,married,1,1557626,etf,low,20,low,T10981,2016,4,0.5201801863665871
ID2780,58,female,local,low,new,yes,17278,228099,0,high,married,1,1557626,bond,low,5,low,T10982,2017,2,0.5675381155228673
ID2780,58,female,local,low,new,yes,17278,228099,0,high,married,1,1557626,bond,low,5,low,T10983,2015,3,0.6388011932206638
ID2780,58,female,local,low,new,yes,17278,228099,0,high,married,1,1557626,etf,low,5,low,T10984,2019,7,0.9929638047785231
ID2780,58,female,local,low,new,yes,17278,228099,0,high,married,1,1557626,etf,low,10,low,T10985,2016,7,0.6936265635723988
ID2783,41,male,foreign,low,long-term,no,10447,119400,0,high,single,0,2262160,bond,medium,10,medium,T10993,2018,4,0.9122597007872753
ID2783,41,male,foreign,low,long-term,no,10447,119400,0,high,single,0,2262160,etf,high,1,high,T10994,2016,4,0.5660688399907879
ID2783,41,male,foreign,low,long-term,no,10447,119400,0,high,single,0,2262160,etf,high,10,high,T10995,2018,8,0.7026407148014636
ID2783,41,male,foreign,low,long-term,no,10447,119400,0,high,single,0,2262160,stock,high,10,high,T10996,2017,9,0.6071302379867409
ID2784,61,male,foreign,low,sporadic,no,19178,250174,1,high,single,1,8011520,etf,low,1,low,T10997,2017,2,0.5833731916804886
ID2785,33,male,local,low,new,yes,7004,95230,0,low,single,1,880032,etf,medium,1,medium,T10998,2016,5,0.8144954507442924
ID2788,45,male,local,low,long-term,no,12753,105831,3,high,single,0,4577784,etf,low,5,low,T10999,2015,4,0.5557720919003409
ID2788,45,male,local,low,long-term,no,12753,105831,3,high,single,0,4577784,etf,low,1,low,T11000,2017,3,0.7705918646298624
ID2789,34,male,local,low,sporadic,no,7472,34122,2,low,divorced,0,1065974,etf,high,5,high,T11001,2017,3,0.7594327713684221
ID2789,34,male,local,low,sporadic,no,7472,34122,2,low,divorced,0,1065974,stock,low,10,low,T11002,2016,8,0.5941822817366288
ID2789,34,male,local,low,sporadic,no,7472,34122,2,low,divorced,0,1065974,bond,low,10,low,T11003,2018,1,0.5047118751976174
ID2789,34,male,local,low,sporadic,no,7472,34122,2,low,divorced,0,1065974,bond,high,30,high,T11004,2019,10,0.20024258881452034
ID2789,34,male,local,low,sporadic,no,7472,34122,2,low,divorced,0,1065974,etf,medium,5,medium,T11005,2018,6,0.019661985059148235
ID2790,39,male,local,low,new,no,10506,79287,0,low,married,0,1806588,bond,low,5,low,T11006,2019,9,0.515787415124649
ID2790,39,male,local,low,new,no,10506,79287,0,low,married,0,1806588,bond,low,10,low,T11007,2019,1,0.877878262561393
ID2790,39,male,local,low,new,no,10506,79287,0,low,married,0,1806588,etf,low,5,low,T11008,2019,8,0.08397779200183786
ID2792,29,male,local,low,new,no,6461,69013,2,low,single,4,743968,bond,high,10,high,T11010,2019,2,0.573565429146735
ID2792,29,male,local,low,new,no,6461,69013,2,low,single,4,743968,stock,low,30,low,T11011,2019,2,0.6787945260030347
ID2793,29,male,local,low,new,no,6271,62273,0,low,single,0,552440,bond,low,20,low,T11012,2016,9,0.5487872682239
ID2793,29,male,local,low,new,no,6271,62273,0,low,single,0,552440,bond,medium,5,medium,T11013,2019,1,0.5761539203132582
ID2793,29,male,local,low,new,no,6271,62273,0,low,single,0,552440,stock,low,20,low,T11014,2017,11,0.09973581787337943
ID2794,37,male,local,high,sporadic,no,9828,125758,0,low,married,0,1674000,bond,high,10,high,T11015,2018,8,0.64219738657884
ID2794,37,male,local,high,sporadic,no,9828,125758,0,low,married,0,1674000,stock,low,20,low,T11016,2019,2,0.6363934370560587
ID2794,37,male,local,high,sporadic,no,9828,125758,0,low,married,0,1674000,stock,high,1,high,T11017,2016,7,0.2772068079994014
ID2794,37,male,local,high,sporadic,no,9828,125758,0,low,married,0,1674000,etf,high,5,high,T11018,2016,8,0.5048692499213949
ID2796,27,female,local,low,new,no,5426,80558,1,low,single,0,198048,etf,high,30,high,T11019,2016,8,0.9462859335655325
ID2796,27,female,local,low,new,no,5426,80558,1,low,single,0,198048,stock,high,5,high,T11020,2017,2,0.5741103491158505
ID2797,55,male,local,low,new,no,16556,101906,0,high,single,0,2377824,etf,high,10,high,T11021,2018,2,0.5366666877122482
ID2797,55,male,local,low,new,no,16556,101906,0,high,single,0,2377824,bond,high,10,high,T11022,2018,2,0.9318894583728727
ID2797,55,male,local,low,new,no,16556,101906,0,high,single,0,2377824,etf,medium,30,medium,T11023,2018,4,0.5667893330981095
ID2797,55,male,local,low,new,no,16556,101906,0,high,single,0,2377824,etf,high,5,high,T11024,2018,2,0.28949494612177157
ID2798,33,female,foreign,low,sporadic,no,8035,80519,2,low,divorced,1,1672488,stock,low,1,low,T11025,2019,8,0.7675817463347135
ID2798,33,female,foreign,low,sporadic,no,8035,80519,2,low,divorced,1,1672488,etf,high,5,high,T11026,2015,9,0.269434062961935
ID2798,33,female,foreign,low,sporadic,no,8035,80519,2,low,divorced,1,1672488,etf,medium,10,medium,T11027,2015,3,0.629917108117342
ID2798,33,female,foreign,low,sporadic,no,8035,80519,2,low,divorced,1,1672488,etf,low,10,low,T11028,2017,8,0.607433108852792
ID2800,56,male,foreign,low,new,no,16641,115100,2,high,single,0,10957310,bond,medium,20,medium,T11029,2019,3,0.6122984649712372
ID2800,56,male,foreign,low,new,no,16641,115100,2,high,single,0,10957310,bond,low,10,low,T11030,2018,9,0.09721664004660457
ID2801,43,female,local,high,sporadic,no,10950,146612,3,high,married,0,1545654,bond,high,20,high,T11031,2015,8,0.6077094329579859
ID2801,43,female,local,high,sporadic,no,10950,146612,3,high,married,0,1545654,etf,low,30,low,T11032,2019,7,0.6391090378520657
ID2801,43,female,local,high,sporadic,no,10950,146612,3,high,married,0,1545654,bond,high,30,high,T11033,2015,6,0.6832289954611119
ID2802,50,female,local,low,sporadic,yes,14042,128597,2,high,single,0,6168300,etf,low,5,low,T11034,2018,3,0.6860676024954041
ID2802,50,female,local,low,sporadic,yes,14042,128597,2,high,single,0,6168300,stock,high,5,high,T11035,2017,11,0.5934860218269009
ID2802,50,female,local,low,sporadic,yes,14042,128597,2,high,single,0,6168300,etf,high,10,high,T11036,2016,1,0.24932024777943534
ID2802,50,female,local,low,sporadic,yes,14042,128597,2,high,single,0,6168300,etf,low,20,low,T11037,2019,12,0.2444641065622764
ID2802,50,female,local,low,sporadic,yes,14042,128597,2,high,single,0,6168300,bond,high,1,high,T11038,2017,8,0.5882706211812511
ID2803,41,female,local,low,long-term,no,11613,166535,0,high,single,0,1743660,etf,high,10,high,T11039,2018,9,0.5577939652038322
ID2803,41,female,local,low,long-term,no,11613,166535,0,high,single,0,1743660,etf,medium,5,medium,T11040,2016,3,0.28229994347630805
ID2803,41,female,local,low,long-term,no,11613,166535,0,high,single,0,1743660,bond,medium,1,medium,T11041,2017,9,0.5794684280133141
ID2803,41,female,local,low,long-term,no,11613,166535,0,high,single,0,1743660,etf,high,20,high,T11042,2019,8,0.0
ID2803,41,female,local,low,long-term,no,11613,166535,0,high,single,0,1743660,etf,low,1,low,T11043,2018,8,0.6925398657926551
ID2803,41,female,local,low,long-term,no,11613,166535,0,high,single,0,1743660,stock,high,5,high,T11044,2016,8,0.26411550850136606
ID2806,36,male,local,medium,new,no,8466,85070,0,low,married,0,1960620,bond,high,10,high,T11045,2019,8,0.5084036211646834
ID2806,36,male,local,medium,new,no,8466,85070,0,low,married,0,1960620,etf,high,1,high,T11046,2016,5,0.027001614492883907
ID2806,36,male,local,medium,new,no,8466,85070,0,low,married,0,1960620,stock,low,10,low,T11047,2018,6,0.8482464431805181
ID2806,36,male,local,medium,new,no,8466,85070,0,low,married,0,1960620,etf,high,1,high,T11048,2018,3,0.5333781872856589
ID2806,36,male,local,medium,new,no,8466,85070,0,low,married,0,1960620,bond,low,10,low,T11049,2017,2,0.6260378831306749
